ds,sku_id,yhat,yhat_lower,yhat_upper
2016-11-30,Product_1150,0.0,0.0,0.0
2016-12-01,Product_1150,0.0,0.0,0.0
2016-12-02,Product_1150,0.0,0.0,0.0
2016-12-03,Product_1150,0.0,0.0,0.0
2016-12-04,Product_1150,0.0,0.0,0.0
2016-12-05,Product_1150,0.0,0.0,0.0
2016-12-06,Product_1150,0.0,0.0,0.0
2016-12-07,Product_1150,0.0,0.0,0.0
2016-12-08,Product_1150,0.0,0.0,0.0
2016-12-09,Product_1150,0.0,0.0,0.0
2016-12-10,Product_1150,0.0,0.0,0.0
2016-12-11,Product_1150,0.0,0.0,0.0
2016-12-12,Product_1150,0.0,0.0,0.0
2016-12-13,Product_1150,0.0,0.0,0.0
2016-12-14,Product_1150,0.0,0.0,0.0
2016-12-15,Product_1150,0.0,0.0,0.0
2016-12-16,Product_1150,0.0,0.0,0.0
2016-12-17,Product_1150,0.0,0.0,0.0
2016-12-18,Product_1150,0.0,0.0,0.0
2016-11-12,Product_1152,199691.0,58811.0,343240.0
2016-11-13,Product_1152,172178.0,34101.0,308277.0
2016-11-14,Product_1152,135708.0,4136.0,261546.0
2016-11-15,Product_1152,108120.0,0.0,239222.0
2016-11-16,Product_1152,86825.0,0.0,227784.0
2016-11-17,Product_1152,61794.0,0.0,193062.0
2016-11-18,Product_1152,34277.0,0.0,168203.0
2016-11-19,Product_1152,9177.0,0.0,138876.0
2016-11-20,Product_1152,0.0,0.0,111355.0
2016-11-21,Product_1152,0.0,0.0,105064.0
2016-11-22,Product_1152,0.0,0.0,92499.0
2016-11-23,Product_1152,0.0,0.0,72226.0
2016-11-24,Product_1152,0.0,0.0,59714.0
2016-11-25,Product_1152,0.0,0.0,55144.0
2016-11-26,Product_1152,0.0,0.0,57899.0
2016-11-27,Product_1152,0.0,0.0,54861.0
2016-11-28,Product_1152,0.0,0.0,71096.0
2016-11-29,Product_1152,0.0,0.0,68565.0
2016-11-30,Product_1152,0.0,0.0,61463.0
2016-12-01,Product_1152,0.0,0.0,59100.0
2016-12-02,Product_1152,0.0,0.0,69778.0
2016-12-03,Product_1152,0.0,0.0,98156.0
2016-12-04,Product_1152,0.0,0.0,109666.0
2016-12-05,Product_1152,16456.0,0.0,152879.0
2016-12-06,Product_1152,33783.0,0.0,181849.0
2016-12-07,Product_1152,21505.0,0.0,155236.0
2016-12-08,Product_1152,16856.0,0.0,146240.0
2016-12-09,Product_1152,36112.0,0.0,179423.0
2016-12-10,Product_1152,62557.0,0.0,189194.0
2016-12-11,Product_1152,75410.0,0.0,211876.0
2016-11-23,Product_1156,58165.0,32114.0,86697.0
2016-11-24,Product_1156,22017.0,0.0,49718.0
2016-11-25,Product_1156,103025.0,76872.0,128050.0
2016-11-26,Product_1156,0.0,0.0,0.0
2016-11-27,Product_1156,0.0,0.0,0.0
2016-11-28,Product_1156,224118.0,198449.0,251472.0
2016-11-29,Product_1156,278023.0,251909.0,305240.0
2016-11-30,Product_1156,340300.0,315550.0,365222.0
2016-12-01,Product_1156,351135.0,322715.0,378421.0
2016-12-02,Product_1156,483242.0,455258.0,510848.0
2016-12-03,Product_1156,246346.0,220430.0,273515.0
2016-12-04,Product_1156,336177.0,308832.0,361930.0
2016-12-05,Product_1156,757153.0,728556.0,783578.0
2016-12-06,Product_1156,860259.0,830737.0,885960.0
2016-12-07,Product_1156,969432.0,941140.0,996361.0
2016-12-08,Product_1156,1022686.0,996085.0,1051285.0
2016-12-09,Product_1156,1195484.0,1170425.0,1220291.0
2016-12-10,Product_1156,986363.0,960700.0,1013778.0
2016-12-11,Product_1156,1104863.0,1077527.0,1131617.0
2016-12-12,Product_1156,1554673.0,1526654.0,1583478.0
2016-12-13,Product_1156,1672528.0,1643649.0,1700708.0
2016-12-14,Product_1156,1788565.0,1761383.0,1816799.0
2016-12-15,Product_1156,1839049.0,1813066.0,1864862.0
2016-12-16,Product_1156,2002735.0,1976671.0,2030949.0
2016-12-17,Product_1156,1767622.0,1742696.0,1795663.0
2016-12-18,Product_1156,1857821.0,1829693.0,1884313.0
2016-12-19,Product_1156,2277138.0,2250617.0,2304739.0
2016-12-20,Product_1156,2348982.0,2321294.0,2376260.0
2016-12-21,Product_1156,2410675.0,2382643.0,2438074.0
2016-12-22,Product_1156,2397755.0,2372005.0,2426253.0
2016-11-22,Product_1157,45357.0,0.0,122040.0
2016-11-23,Product_1157,42489.0,0.0,119015.0
2016-11-24,Product_1157,39042.0,0.0,111201.0
2016-11-25,Product_1157,54010.0,0.0,127334.0
2016-11-26,Product_1157,47494.0,0.0,114394.0
2016-11-27,Product_1157,46458.0,0.0,122357.0
2016-11-28,Product_1157,37727.0,0.0,114449.0
2016-11-29,Product_1157,39208.0,0.0,112369.0
2016-11-30,Product_1157,35957.0,0.0,106535.0
2016-12-01,Product_1157,32277.0,0.0,100696.0
2016-12-02,Product_1157,45969.0,0.0,114242.0
2016-12-03,Product_1157,39656.0,0.0,106352.0
2016-12-04,Product_1157,38608.0,0.0,108206.0
2016-12-05,Product_1157,30493.0,0.0,103587.0
2016-12-06,Product_1157,32053.0,0.0,103933.0
2016-12-07,Product_1157,29310.0,0.0,96669.0
2016-12-08,Product_1157,26275.0,0.0,102915.0
2016-12-09,Product_1157,39538.0,0.0,110371.0
2016-12-10,Product_1157,34220.0,0.0,105478.0
2016-12-11,Product_1157,33872.0,0.0,105949.0
2016-12-12,Product_1157,26993.0,0.0,93252.0
2016-12-13,Product_1157,29143.0,0.0,103523.0
2016-12-14,Product_1157,27296.0,0.0,98724.0
2016-12-15,Product_1157,25167.0,0.0,99062.0
2016-12-16,Product_1157,38122.0,0.0,110875.0
2016-12-17,Product_1157,33785.0,0.0,106403.0
2016-12-18,Product_1157,33990.0,0.0,104901.0
2016-12-19,Product_1157,28071.0,0.0,99912.0
2016-12-20,Product_1157,30416.0,0.0,99971.0
2016-12-21,Product_1157,28965.0,0.0,99432.0
2016-11-19,Product_1158,30045.0,0.0,64898.0
2016-11-20,Product_1158,30099.0,0.0,64465.0
2016-11-21,Product_1158,26216.0,0.0,61906.0
2016-11-22,Product_1158,28806.0,0.0,60019.0
2016-11-23,Product_1158,32050.0,0.0,67590.0
2016-11-24,Product_1158,21167.0,0.0,58295.0
2016-11-25,Product_1158,26619.0,0.0,63312.0
2016-11-26,Product_1158,30398.0,0.0,65646.0
2016-11-27,Product_1158,30456.0,0.0,66944.0
2016-11-28,Product_1158,26563.0,0.0,61819.0
2016-11-29,Product_1158,29204.0,0.0,61896.0
2016-11-30,Product_1158,32526.0,0.0,67311.0
2016-12-01,Product_1158,21654.0,0.0,55543.0
2016-12-02,Product_1158,27250.0,0.0,62390.0
2016-12-03,Product_1158,31189.0,0.0,65225.0
2016-12-04,Product_1158,31405.0,0.0,67398.0
2016-12-05,Product_1158,27663.0,0.0,61289.0
2016-12-06,Product_1158,30510.0,0.0,64109.0
2016-12-07,Product_1158,34046.0,0.0,68973.0
2016-12-08,Product_1158,23293.0,0.0,57378.0
2016-12-09,Product_1158,29102.0,0.0,63688.0
2016-12-10,Product_1158,33219.0,0.0,67374.0
2016-12-11,Product_1158,33556.0,348.0,67301.0
2016-12-12,Product_1158,29868.0,0.0,63538.0
2016-12-13,Product_1158,32761.0,0.0,68726.0
2016-12-14,Product_1158,36290.0,3138.0,69601.0
2016-12-15,Product_1158,25374.0,0.0,61271.0
2016-12-16,Product_1158,31060.0,0.0,66083.0
2016-12-17,Product_1158,34975.0,0.0,73243.0
2016-12-18,Product_1158,35019.0,0.0,69300.0
2016-11-19,Product_1159,73306.0,15319.0,130908.0
2016-11-20,Product_1159,76418.0,21179.0,136942.0
2016-11-21,Product_1159,117105.0,60414.0,171766.0
2016-11-22,Product_1159,113774.0,57599.0,168805.0
2016-11-23,Product_1159,117010.0,59616.0,173860.0
2016-11-24,Product_1159,109100.0,51759.0,166868.0
2016-11-25,Product_1159,104280.0,47488.0,163183.0
2016-11-26,Product_1159,75512.0,19645.0,133822.0
2016-11-27,Product_1159,71925.0,11476.0,130741.0
2016-11-28,Product_1159,88582.0,26145.0,143847.0
2016-11-29,Product_1159,79545.0,24199.0,139671.0
2016-11-30,Product_1159,73477.0,11145.0,131970.0
2016-12-01,Product_1159,61710.0,4790.0,117997.0
2016-12-02,Product_1159,51331.0,0.0,113507.0
2016-12-03,Product_1159,32690.0,0.0,86893.0
2016-12-04,Product_1159,23958.0,0.0,78837.0
2016-12-05,Product_1159,18822.0,0.0,75984.0
2016-12-06,Product_1159,6980.0,0.0,65227.0
2016-12-07,Product_1159,0.0,0.0,49770.0
2016-12-08,Product_1159,0.0,0.0,39799.0
2016-12-09,Product_1159,0.0,0.0,27744.0
2016-12-10,Product_1159,0.0,0.0,21219.0
2016-12-11,Product_1159,0.0,0.0,16799.0
2016-12-12,Product_1159,0.0,0.0,0.0
2016-12-13,Product_1159,0.0,0.0,0.0
2016-12-14,Product_1159,0.0,0.0,0.0
2016-12-15,Product_1159,0.0,0.0,0.0
2016-12-16,Product_1159,0.0,0.0,0.0
2016-12-17,Product_1159,0.0,0.0,0.0
2016-12-18,Product_1159,0.0,0.0,0.0
2016-10-13,Product_1166,193327.0,87563.0,304423.0
2016-10-14,Product_1166,355320.0,249656.0,462733.0
2016-10-15,Product_1166,205521.0,97404.0,308840.0
2016-10-16,Product_1166,0.0,0.0,36784.0
2016-10-17,Product_1166,301596.0,190265.0,409009.0
2016-10-18,Product_1166,236338.0,119606.0,346910.0
2016-10-19,Product_1166,284725.0,178474.0,390672.0
2016-10-20,Product_1166,253734.0,142337.0,354917.0
2016-10-21,Product_1166,245084.0,142603.0,350734.0
2016-10-22,Product_1166,137414.0,33582.0,247133.0
2016-10-23,Product_1166,36476.0,0.0,141035.0
2016-10-24,Product_1166,0.0,0.0,93945.0
2016-10-25,Product_1166,0.0,0.0,3915.0
2016-10-26,Product_1166,0.0,0.0,0.0
2016-10-27,Product_1166,0.0,0.0,0.0
2016-10-28,Product_1166,0.0,0.0,0.0
2016-10-29,Product_1166,0.0,0.0,0.0
2016-10-30,Product_1166,0.0,0.0,0.0
2016-10-31,Product_1166,0.0,0.0,0.0
2016-11-01,Product_1166,0.0,0.0,0.0
2016-11-02,Product_1166,0.0,0.0,0.0
2016-11-03,Product_1166,0.0,0.0,0.0
2016-11-04,Product_1166,0.0,0.0,0.0
2016-11-05,Product_1166,0.0,0.0,0.0
2016-11-06,Product_1166,0.0,0.0,0.0
2016-11-07,Product_1166,0.0,0.0,0.0
2016-11-08,Product_1166,0.0,0.0,0.0
2016-11-09,Product_1166,0.0,0.0,0.0
2016-11-10,Product_1166,0.0,0.0,0.0
2016-11-11,Product_1166,0.0,0.0,0.0
2016-11-23,Product_1216,4631.0,0.0,18276.0
2016-11-24,Product_1216,1298.0,0.0,15965.0
2016-11-25,Product_1216,0.0,0.0,15455.0
2016-11-26,Product_1216,3014.0,0.0,18419.0
2016-11-27,Product_1216,2907.0,0.0,17846.0
2016-11-28,Product_1216,4147.0,0.0,18729.0
2016-11-29,Product_1216,5922.0,0.0,20381.0
2016-11-30,Product_1216,5974.0,0.0,21581.0
2016-12-01,Product_1216,3389.0,0.0,19825.0
2016-12-02,Product_1216,2465.0,0.0,17511.0
2016-12-03,Product_1216,6483.0,0.0,21902.0
2016-12-04,Product_1216,6909.0,0.0,22860.0
2016-12-05,Product_1216,8581.0,0.0,24489.0
2016-12-06,Product_1216,10666.0,0.0,26100.0
2016-12-07,Product_1216,10875.0,0.0,26994.0
2016-12-08,Product_1216,8281.0,0.0,22102.0
2016-12-09,Product_1216,7228.0,0.0,23028.0
2016-12-10,Product_1216,11037.0,0.0,25614.0
2016-12-11,Product_1216,11092.0,0.0,27038.0
2016-12-12,Product_1216,12296.0,0.0,27065.0
2016-12-13,Product_1216,13818.0,0.0,29065.0
2016-12-14,Product_1216,13368.0,0.0,28866.0
2016-12-15,Product_1216,10026.0,0.0,25432.0
2016-12-16,Product_1216,8204.0,0.0,24828.0
2016-12-17,Product_1216,11282.0,0.0,26621.0
2016-12-18,Product_1216,10575.0,0.0,25985.0
2016-12-19,Product_1216,11059.0,0.0,26576.0
2016-12-20,Product_1216,11918.0,0.0,27587.0
2016-12-21,Product_1216,10855.0,0.0,26322.0
2016-12-22,Product_1216,6960.0,0.0,22366.0
2016-11-19,Product_1233,0.0,0.0,43673.0
2016-11-20,Product_1233,0.0,0.0,44963.0
2016-11-21,Product_1233,0.0,0.0,50983.0
2016-11-22,Product_1233,0.0,0.0,43948.0
2016-11-23,Product_1233,0.0,0.0,46235.0
2016-11-24,Product_1233,0.0,0.0,49889.0
2016-11-25,Product_1233,0.0,0.0,49810.0
2016-11-26,Product_1233,0.0,0.0,45647.0
2016-11-27,Product_1233,0.0,0.0,49347.0
2016-11-28,Product_1233,14677.0,0.0,64054.0
2016-11-29,Product_1233,17799.0,0.0,70602.0
2016-11-30,Product_1233,23638.0,0.0,75979.0
2016-12-01,Product_1233,30424.0,0.0,83757.0
2016-12-02,Product_1233,39915.0,0.0,92063.0
2016-12-03,Product_1233,28425.0,0.0,77020.0
2016-12-04,Product_1233,35000.0,0.0,84481.0
2016-12-05,Product_1233,66161.0,12404.0,116099.0
2016-12-06,Product_1233,69139.0,14758.0,120024.0
2016-12-07,Product_1233,75301.0,24791.0,128552.0
2016-12-08,Product_1233,81639.0,29955.0,132769.0
2016-12-09,Product_1233,90774.0,37181.0,141617.0
2016-12-10,Product_1233,68029.0,13877.0,117857.0
2016-12-11,Product_1233,71172.0,17808.0,124128.0
2016-12-12,Product_1233,107977.0,62495.0,161641.0
2016-12-13,Product_1233,103988.0,53764.0,155434.0
2016-12-14,Product_1233,103972.0,47642.0,154271.0
2016-12-15,Product_1233,103853.0,51680.0,159094.0
2016-12-16,Product_1233,107273.0,52969.0,157442.0
2016-12-17,Product_1233,68706.0,19845.0,120988.0
2016-12-18,Product_1233,64760.0,14217.0,117751.0
2016-11-23,Product_1234,32851.0,0.0,73853.0
2016-11-24,Product_1234,38451.0,0.0,78380.0
2016-11-25,Product_1234,23306.0,0.0,62947.0
2016-11-26,Product_1234,52225.0,11666.0,89035.0
2016-11-27,Product_1234,51386.0,12659.0,93528.0
2016-11-28,Product_1234,35117.0,0.0,73361.0
2016-11-29,Product_1234,65393.0,27278.0,104979.0
2016-11-30,Product_1234,27229.0,0.0,65011.0
2016-12-01,Product_1234,32690.0,0.0,72990.0
2016-12-02,Product_1234,17501.0,0.0,54348.0
2016-12-03,Product_1234,46685.0,8595.0,87113.0
2016-12-04,Product_1234,46183.0,7859.0,82857.0
2016-12-05,Product_1234,30365.0,0.0,69378.0
2016-12-06,Product_1234,61394.0,24407.0,97492.0
2016-12-07,Product_1234,23905.0,0.0,62298.0
2016-12-08,Product_1234,30304.0,0.0,69405.0
2016-12-09,Product_1234,16088.0,0.0,53985.0
2016-12-10,Product_1234,46460.0,12483.0,84959.0
2016-12-11,Product_1234,47099.0,9648.0,87677.0
2016-12-12,Product_1234,32389.0,0.0,69810.0
2016-12-13,Product_1234,64657.0,26034.0,101220.0
2016-12-14,Product_1234,28140.0,0.0,70511.0
2016-12-15,Product_1234,35567.0,0.0,73338.0
2016-12-16,Product_1234,22199.0,0.0,60367.0
2016-12-17,Product_1234,53416.0,14714.0,90895.0
2016-12-18,Product_1234,54634.0,15136.0,94084.0
2016-12-19,Product_1234,40258.0,1660.0,77996.0
2016-12-20,Product_1234,72797.0,35829.0,114019.0
2016-12-21,Product_1234,36106.0,0.0,74841.0
2016-12-22,Product_1234,43262.0,1242.0,80414.0
2016-11-23,Product_1241,3384.0,0.0,104252.0
2016-11-24,Product_1241,3297.0,0.0,103251.0
2016-11-25,Product_1241,3160.0,0.0,103670.0
2016-11-26,Product_1241,4000.0,0.0,104574.0
2016-11-27,Product_1241,3702.0,0.0,107881.0
2016-11-28,Product_1241,6763.0,0.0,107673.0
2016-11-29,Product_1241,3056.0,0.0,100633.0
2016-11-30,Product_1241,1746.0,0.0,96911.0
2016-12-01,Product_1241,1696.0,0.0,104516.0
2016-12-02,Product_1241,1623.0,0.0,106275.0
2016-12-03,Product_1241,2200.0,0.0,102106.0
2016-12-04,Product_1241,2020.0,0.0,93738.0
2016-12-05,Product_1241,3930.0,0.0,100625.0
2016-12-06,Product_1241,1640.0,0.0,98621.0
2016-12-07,Product_1241,885.0,0.0,109112.0
2016-12-08,Product_1241,873.0,0.0,100879.0
2016-12-09,Product_1241,835.0,0.0,100006.0
2016-12-10,Product_1241,1095.0,0.0,94556.0
2016-12-11,Product_1241,951.0,0.0,98873.0
2016-12-12,Product_1241,1612.0,0.0,97855.0
2016-12-13,Product_1241,623.0,0.0,93718.0
2016-12-14,Product_1241,299.0,0.0,95989.0
2016-12-15,Product_1241,198.0,0.0,99404.0
2016-12-16,Product_1241,70.0,0.0,101010.0
2016-12-17,Product_1241,0.0,0.0,101032.0
2016-12-18,Product_1241,0.0,0.0,99148.0
2016-12-19,Product_1241,0.0,0.0,98073.0
2016-12-20,Product_1241,0.0,0.0,105767.0
2016-12-21,Product_1241,0.0,0.0,93406.0
2016-12-22,Product_1241,0.0,0.0,96055.0
2016-11-23,Product_1242,81876.0,32984.0,134827.0
2016-11-24,Product_1242,36622.0,0.0,86303.0
2016-11-25,Product_1242,8979.0,0.0,59725.0
2016-11-26,Product_1242,30883.0,0.0,81998.0
2016-11-27,Product_1242,31633.0,0.0,83746.0
2016-11-28,Product_1242,5563.0,0.0,56052.0
2016-11-29,Product_1242,0.0,0.0,50154.0
2016-11-30,Product_1242,88315.0,35515.0,141220.0
2016-12-01,Product_1242,44079.0,0.0,96966.0
2016-12-02,Product_1242,17729.0,0.0,70392.0
2016-12-03,Product_1242,42291.0,0.0,93953.0
2016-12-04,Product_1242,44511.0,0.0,95553.0
2016-12-05,Product_1242,18524.0,0.0,71178.0
2016-12-06,Product_1242,8642.0,0.0,58093.0
2016-12-07,Product_1242,104858.0,53594.0,152236.0
2016-12-08,Product_1242,58805.0,7844.0,111069.0
2016-12-09,Product_1242,30905.0,0.0,80755.0
2016-12-10,Product_1242,55350.0,4841.0,108877.0
2016-12-11,Product_1242,56411.0,3438.0,104065.0
2016-12-12,Product_1242,28090.0,0.0,80065.0
2016-12-13,Product_1242,16274.0,0.0,66901.0
2016-12-14,Product_1242,114039.0,59786.0,167755.0
2016-12-15,Product_1242,64705.0,16905.0,116650.0
2016-12-16,Product_1242,34171.0,0.0,85150.0
2016-12-17,Product_1242,57812.0,3991.0,108086.0
2016-12-18,Product_1242,57418.0,5854.0,112355.0
2016-12-19,Product_1242,26849.0,0.0,77811.0
2016-12-20,Product_1242,13540.0,0.0,64193.0
2016-12-21,Product_1242,113616.0,63815.0,166166.0
2016-12-22,Product_1242,62042.0,13946.0,116025.0
2016-11-08,Product_1245,171453.0,0.0,487486.0
2016-11-09,Product_1245,0.0,0.0,272505.0
2016-11-10,Product_1245,440360.0,130287.0,765616.0
2016-11-11,Product_1245,1017382.0,725580.0,1340236.0
2016-11-12,Product_1245,0.0,0.0,0.0
2016-11-13,Product_1245,0.0,0.0,0.0
2016-11-14,Product_1245,1696758.0,1389659.0,1986820.0
2016-11-15,Product_1245,2189080.0,1886344.0,2485276.0
2016-11-16,Product_1245,2414242.0,2111143.0,2732323.0
2016-11-17,Product_1245,3324839.0,3031615.0,3636475.0
2016-11-18,Product_1245,4347742.0,4040909.0,4666266.0
2016-11-19,Product_1245,0.0,0.0,0.0
2016-11-20,Product_1245,36231.0,0.0,329642.0
2016-11-21,Product_1245,6452756.0,6133770.0,6762859.0
2016-11-22,Product_1245,7397719.0,7069140.0,7695227.0
2016-11-23,Product_1245,8067254.0,7754095.0,8372749.0
2016-11-24,Product_1245,9364009.0,9053456.0,9683589.0
2016-11-25,Product_1245,10730569.0,10408111.0,11043766.0
2016-11-26,Product_1245,6138611.0,5824252.0,6431130.0
2016-11-27,Product_1245,7240796.0,6921499.0,7550100.0
2016-11-28,Product_1245,13599835.0,13311124.0,13892474.0
2016-11-29,Product_1245,14660553.0,14343261.0,14967423.0
2016-11-30,Product_1245,15383417.0,15082967.0,15691155.0
2016-12-01,Product_1245,16625452.0,16305115.0,16936551.0
2016-12-02,Product_1245,17850482.0,17568668.0,18157248.0
2016-12-03,Product_1245,13305050.0,12987118.0,13615454.0
2016-12-04,Product_1245,14106763.0,13802467.0,14417496.0
2016-12-05,Product_1245,19834037.0,19507904.0,20138931.0
2016-12-06,Product_1245,20424069.0,20122836.0,20721787.0
2016-12-07,Product_1245,20611483.0,20323042.0,20920133.0
2016-11-23,Product_1248,82132.0,0.0,205232.0
2016-11-24,Product_1248,76010.0,0.0,198919.0
2016-11-25,Product_1248,50056.0,0.0,175854.0
2016-11-26,Product_1248,66631.0,0.0,187595.0
2016-11-27,Product_1248,64425.0,0.0,184047.0
2016-11-28,Product_1248,66745.0,0.0,187702.0
2016-11-29,Product_1248,56195.0,0.0,178084.0
2016-11-30,Product_1248,67418.0,0.0,192330.0
2016-12-01,Product_1248,60753.0,0.0,175224.0
2016-12-02,Product_1248,34454.0,0.0,156620.0
2016-12-03,Product_1248,51308.0,0.0,167097.0
2016-12-04,Product_1248,49583.0,0.0,163274.0
2016-12-05,Product_1248,52731.0,0.0,165757.0
2016-12-06,Product_1248,43215.0,0.0,158477.0
2016-12-07,Product_1248,55885.0,0.0,178747.0
2016-12-08,Product_1248,50777.0,0.0,173536.0
2016-12-09,Product_1248,26092.0,0.0,150147.0
2016-12-10,Product_1248,44997.0,0.0,165253.0
2016-12-11,Product_1248,45294.0,0.0,166333.0
2016-12-12,Product_1248,50544.0,0.0,170634.0
2016-12-13,Product_1248,43042.0,0.0,164236.0
2016-12-14,Product_1248,57820.0,0.0,184132.0
2016-12-15,Product_1248,54597.0,0.0,175250.0
2016-12-16,Product_1248,31519.0,0.0,143934.0
2016-12-17,Product_1248,52133.0,0.0,176797.0
2016-12-18,Product_1248,53789.0,0.0,172600.0
2016-12-19,Product_1248,60176.0,0.0,178747.0
2016-12-20,Product_1248,53446.0,0.0,175816.0
2016-12-21,Product_1248,68851.0,0.0,194672.0
2016-12-22,Product_1248,65832.0,0.0,182714.0
2016-11-23,Product_1250,4645.0,0.0,16825.0
2016-11-24,Product_1250,4243.0,0.0,16410.0
2016-11-25,Product_1250,4869.0,0.0,18275.0
2016-11-26,Product_1250,5222.0,0.0,17936.0
2016-11-27,Product_1250,5353.0,0.0,17101.0
2016-11-28,Product_1250,6174.0,0.0,19615.0
2016-11-29,Product_1250,5342.0,0.0,18979.0
2016-11-30,Product_1250,5514.0,0.0,18917.0
2016-12-01,Product_1250,5020.0,0.0,17813.0
2016-12-02,Product_1250,5538.0,0.0,18524.0
2016-12-03,Product_1250,5769.0,0.0,18195.0
2016-12-04,Product_1250,5765.0,0.0,18447.0
2016-12-05,Product_1250,6447.0,0.0,19146.0
2016-12-06,Product_1250,5471.0,0.0,18726.0
2016-12-07,Product_1250,5502.0,0.0,17669.0
2016-12-08,Product_1250,4870.0,0.0,17277.0
2016-12-09,Product_1250,5264.0,0.0,17665.0
2016-12-10,Product_1250,5382.0,0.0,18521.0
2016-12-11,Product_1250,5282.0,0.0,18220.0
2016-12-12,Product_1250,5887.0,0.0,19128.0
2016-12-13,Product_1250,4852.0,0.0,18838.0
2016-12-14,Product_1250,4847.0,0.0,17573.0
2016-12-15,Product_1250,4202.0,0.0,16112.0
2016-12-16,Product_1250,4605.0,0.0,18541.0
2016-12-17,Product_1250,4753.0,0.0,17171.0
2016-12-18,Product_1250,4702.0,0.0,17693.0
2016-12-19,Product_1250,5375.0,0.0,17440.0
2016-12-20,Product_1250,4419.0,0.0,16656.0
2016-12-21,Product_1250,4506.0,0.0,16854.0
2016-12-22,Product_1250,3960.0,0.0,16571.0
2016-11-23,Product_1262,773.0,0.0,7698.0
2016-11-24,Product_1262,171.0,0.0,7441.0
2016-11-25,Product_1262,614.0,0.0,7440.0
2016-11-26,Product_1262,1046.0,0.0,8178.0
2016-11-27,Product_1262,2191.0,0.0,9487.0
2016-11-28,Product_1262,879.0,0.0,8037.0
2016-11-29,Product_1262,1814.0,0.0,8631.0
2016-11-30,Product_1262,1690.0,0.0,8433.0
2016-12-01,Product_1262,1249.0,0.0,8474.0
2016-12-02,Product_1262,1819.0,0.0,9024.0
2016-12-03,Product_1262,2352.0,0.0,9364.0
2016-12-04,Product_1262,3562.0,0.0,10330.0
2016-12-05,Product_1262,2306.0,0.0,9285.0
2016-12-06,Product_1262,3244.0,0.0,10268.0
2016-12-07,Product_1262,3098.0,0.0,9973.0
2016-12-08,Product_1262,2605.0,0.0,9918.0
2016-12-09,Product_1262,3081.0,0.0,10632.0
2016-12-10,Product_1262,3490.0,0.0,10899.0
2016-12-11,Product_1262,4541.0,0.0,11638.0
2016-12-12,Product_1262,3127.0,0.0,10414.0
2016-12-13,Product_1262,3864.0,0.0,11140.0
2016-12-14,Product_1262,3513.0,0.0,10775.0
2016-12-15,Product_1262,2807.0,0.0,10152.0
2016-12-16,Product_1262,3056.0,0.0,10400.0
2016-12-17,Product_1262,3238.0,0.0,10573.0
2016-12-18,Product_1262,4061.0,0.0,11218.0
2016-12-19,Product_1262,2455.0,0.0,9742.0
2016-12-20,Product_1262,2994.0,0.0,9930.0
2016-12-21,Product_1262,2476.0,0.0,9348.0
2016-12-22,Product_1262,1632.0,0.0,8765.0
2016-11-24,Product_1263,87266.0,0.0,264068.0
2016-11-25,Product_1263,171901.0,0.0,352280.0
2016-11-26,Product_1263,213113.0,34612.0,387425.0
2016-11-27,Product_1263,212613.0,31059.0,388340.0
2016-11-28,Product_1263,186036.0,14985.0,375184.0
2016-11-29,Product_1263,123755.0,0.0,307311.0
2016-11-30,Product_1263,169419.0,0.0,355901.0
2016-12-01,Product_1263,94356.0,0.0,283510.0
2016-12-02,Product_1263,173495.0,0.0,354669.0
2016-12-03,Product_1263,208936.0,32272.0,384620.0
2016-12-04,Product_1263,202586.0,12167.0,373416.0
2016-12-05,Product_1263,170490.0,0.0,338387.0
2016-12-06,Product_1263,102979.0,0.0,283818.0
2016-12-07,Product_1263,146201.0,0.0,324663.0
2016-12-08,Product_1263,67703.0,0.0,241671.0
2016-12-09,Product_1263,147043.0,0.0,321279.0
2016-12-10,Product_1263,183003.0,18959.0,363425.0
2016-12-11,Product_1263,177489.0,11013.0,361817.0
2016-12-12,Product_1263,146751.0,0.0,324529.0
2016-12-13,Product_1263,80871.0,0.0,265299.0
2016-12-14,Product_1263,128300.0,0.0,305041.0
2016-12-15,Product_1263,52607.0,0.0,226679.0
2016-12-16,Product_1263,137808.0,0.0,309508.0
2016-12-17,Product_1263,179207.0,0.0,355944.0
2016-12-18,Product_1263,178582.0,576.0,353657.0
2016-12-19,Product_1263,152287.0,0.0,329249.0
2016-12-20,Product_1263,90086.0,0.0,252139.0
2016-12-21,Product_1263,142693.0,0.0,307761.0
2016-12-22,Product_1263,69699.0,0.0,254546.0
2016-12-23,Product_1263,159607.0,0.0,325952.0
2016-11-24,Product_1264,16277.0,0.0,103943.0
2016-11-25,Product_1264,34771.0,0.0,121681.0
2016-11-26,Product_1264,23844.0,0.0,109836.0
2016-11-27,Product_1264,23868.0,0.0,115945.0
2016-11-28,Product_1264,18717.0,0.0,114707.0
2016-11-29,Product_1264,20522.0,0.0,117427.0
2016-11-30,Product_1264,15606.0,0.0,105120.0
2016-12-01,Product_1264,14836.0,0.0,99150.0
2016-12-02,Product_1264,32930.0,0.0,121600.0
2016-12-03,Product_1264,22233.0,0.0,114586.0
2016-12-04,Product_1264,22303.0,0.0,118837.0
2016-12-05,Product_1264,17334.0,0.0,109085.0
2016-12-06,Product_1264,19208.0,0.0,104718.0
2016-12-07,Product_1264,14515.0,0.0,105253.0
2016-12-08,Product_1264,13897.0,0.0,104876.0
